gelE_I_2_5mm15	gelE_I_2_5mm15	gelE_I_2_5mm15	
2.41507	1.772	177.22	
2.24467	1.772	177.225	
2.18577	1.772	177.23	
2.30147	1.772	177.235	
2.32461	1.772	177.24	
2.23626	1.772	177.245	
2.25729	1.772	177.25	
2.38983	1.772	177.255	
2.40666	1.772	177.26	
2.28254	1.772	177.265	
2.23415	1.772	177.27	
2.31199	1.772	177.275	
2.29516	1.772	177.28	
2.2047	1.772	177.285	
2.21312	1.772	177.29	
2.32672	1.772	177.295	
2.36879	1.772	177.3	
2.28464	1.773	177.305	
2.30778	1.773	177.31	
2.41928	1.773	177.315	
2.38983	1.773	177.32	
2.23415	1.773	177.325	
2.19629	1.773	177.33	
2.30989	1.773	177.335	
2.33303	1.773	177.34	
2.24888	1.773	177.345	
2.24046	1.773	177.35	
2.37931	1.773	177.355	
2.37931	1.773	177.36	
2.28254	1.773	177.365	
2.2594	1.773	177.37	
2.34144	1.773	177.375	
2.3162	1.773	177.38	
2.21943	1.773	177.385	
2.21732	1.773	177.39	
2.32251	1.773	177.395	
2.32041	1.773	177.4	
2.22574	1.774	177.405	
2.2615	1.774	177.41	
2.40035	1.774	177.415	
2.39404	1.774	177.42	
2.25309	1.774	177.425	
2.24678	1.774	177.43	
2.38772	1.774	177.435	
2.40876	1.774	177.44	
2.27412	1.774	177.445	
2.24678	1.774	177.45	
2.34775	1.774	177.455	
2.31199	1.774	177.46	
2.19839	1.774	177.465	
2.21732	1.774	177.47	
2.37089	1.774	177.475	
2.40035	1.774	177.48	
2.3162	1.774	177.485	
2.29937	1.774	177.49	
2.37089	1.774	177.495	
2.30778	1.774	177.5	
2.17104	1.775	177.505	
2.18156	1.775	177.51	
2.36458	1.775	177.515	
2.41507	1.775	177.52	
2.30778	1.775	177.525	
2.29095	1.775	177.53	
2.4298	1.775	177.535	
2.38983	1.775	177.54	
2.22153	1.775	177.545	
2.17314	1.775	177.55	
2.29516	1.775	177.555	
2.33303	1.775	177.56	
2.24678	1.775	177.565	
2.28043	1.775	177.57	
2.43401	1.775	177.575	
2.4277	1.775	177.58	
2.27202	1.775	177.585	
2.22363	1.775	177.59	
2.30358	1.775	177.595	
2.29306	1.775	177.6	
2.17525	1.776	177.605	
2.23836	1.776	177.61	
2.42559	1.776	177.615	
2.46767	1.776	177.62	
2.32461	1.776	177.625	
2.28043	1.776	177.63	
2.38772	1.776	177.635	
2.33724	1.776	177.64	
2.19208	1.776	177.645	
2.17104	1.776	177.65	
2.34144	1.776	177.655	
2.39404	1.776	177.66	
2.29095	1.776	177.665	
2.28043	1.776	177.67	
2.39404	1.776	177.675	
2.38141	1.776	177.68	
2.22153	1.776	177.685	
2.17104	1.776	177.69	
2.27202	1.776	177.695	
2.31199	1.776	177.7	
2.24046	1.777	177.705	
2.29095	1.777	177.71	
2.44453	1.777	177.715	
2.45084	1.777	177.72	
2.26781	1.777	177.725	
2.21943	1.777	177.73	
2.35196	1.777	177.735	
2.36248	1.777	177.74	
2.24257	1.777	177.745	
2.25098	1.777	177.75	
2.42138	1.777	177.755	
2.44873	1.777	177.76	
2.32251	1.777	177.765	
2.27202	1.777	177.77	
2.32461	1.777	177.775	
2.29726	1.777	177.78	
2.17104	1.777	177.785	
2.14369	1.777	177.79	
2.29516	1.777	177.795	
2.36458	1.777	177.8	
2.3183	1.778	177.805	
2.373	1.778	177.81	
2.4866	1.778	177.815	
2.44663	1.778	177.82	
2.2594	1.778	177.825	
2.2047	1.778	177.83	
2.33513	1.778	177.835	
2.36879	1.778	177.84	
2.2636	1.778	177.845	
2.27833	1.778	177.85	
2.39824	1.778	177.855	
2.38141	1.778	177.86	
2.22784	1.778	177.865	
2.18156	1.778	177.87	
2.28675	1.778	177.875	
2.31199	1.778	177.88	
2.25309	1.778	177.885	
2.30358	1.778	177.89	
2.43611	1.778	177.895	
2.4277	1.778	177.9	
2.30358	1.779	177.905	
2.2636	1.779	177.91	
2.33303	1.779	177.915	
2.30989	1.779	177.92	
2.17946	1.779	177.925	
2.21943	1.779	177.93	
2.37721	1.779	177.935	
2.44032	1.779	177.94	
2.34355	1.779	177.945	
2.33724	1.779	177.95	
2.4277	1.779	177.955	
2.40035	1.779	177.96	
2.23626	1.779	177.965	
2.18787	1.779	177.97	
2.29095	1.779	177.975	
2.32882	1.779	177.98	
2.26992	1.779	177.985	
2.29937	1.779	177.99	
2.40245	1.779	177.995	
2.40245	1.779	178	
2.29516	1.78	178.005	
2.2594	1.78	178.01	
2.34986	1.78	178.015	
2.34144	1.78	178.02	
2.24257	1.78	178.025	
2.27202	1.78	178.03	
2.42138	1.78	178.035	
2.42349	1.78	178.04	
2.28254	1.78	178.045	
2.26781	1.78	178.05	
2.34565	1.78	178.055	
2.35407	1.78	178.06	
2.23415	1.78	178.065	
2.24257	1.78	178.07	
2.35827	1.78	178.075	
2.39614	1.78	178.08	
2.3183	1.78	178.085	
2.29095	1.78	178.09	
2.36038	1.78	178.095	
2.34986	1.78	178.1	
2.25309	1.781	178.105	
2.2594	1.781	178.11	
2.39824	1.781	178.115	
2.4298	1.781	178.12	
2.33934	1.781	178.125	
2.32461	1.781	178.13	
2.41718	1.781	178.135	
2.38562	1.781	178.14	
2.23626	1.781	178.145	
2.21312	1.781	178.15	
2.33092	1.781	178.155	
2.38141	1.781	178.16	
2.30358	1.781	178.165	
2.32672	1.781	178.17	
2.42559	1.781	178.175	
2.41297	1.781	178.18	
2.2615	1.781	178.185	
2.19839	1.781	178.19	
2.2615	1.781	178.195	
2.26571	1.781	178.2	
2.22574	1.782	178.205	
2.30778	1.782	178.21	
2.50974	1.782	178.215	
2.50974	1.782	178.22	
2.35196	1.782	178.225	
2.29937	1.782	178.23	
2.36669	1.782	178.235	
2.32882	1.782	178.24	
2.2026	1.782	178.245	
2.2068	1.782	178.25	
2.38983	1.782	178.255	
2.44453	1.782	178.26	
2.373	1.782	178.265	
2.35617	1.782	178.27	
2.41507	1.782	178.275	
2.34775	1.782	178.28	
2.19839	1.782	178.285	
2.15	1.782	178.29	
2.28254	1.782	178.295	
2.32041	1.782	178.3	
2.30778	1.783	178.305	
2.373	1.783	178.31	
2.52867	1.783	178.315	
2.53078	1.783	178.32	
2.34144	1.783	178.325	
2.29937	1.783	178.33	
2.38983	1.783	178.335	
2.35407	1.783	178.34	
2.24257	1.783	178.345	
2.28043	1.783	178.35	
2.4319	1.783	178.355	
2.44663	1.783	178.36	
2.32461	1.783	178.365	
2.29306	1.783	178.37	
2.36458	1.783	178.375	
2.34144	1.783	178.38	
2.21312	1.783	178.385	
2.2068	1.783	178.39	
2.33934	1.783	178.395	
2.40876	1.783	178.4	
2.35407	1.784	178.405	
2.38983	1.784	178.41	
2.51816	1.784	178.415	
2.4866	1.784	178.42	
2.31199	1.784	178.425	
2.24678	1.784	178.43	
2.373	1.784	178.435	
2.39193	1.784	178.44	
2.28464	1.784	178.445	
2.29095	1.784	178.45	
2.42138	1.784	178.455	
2.40245	1.784	178.46	
2.24467	1.784	178.465	
2.21732	1.784	178.47	
2.32882	1.784	178.475	
2.34355	1.784	178.48	
2.26992	1.784	178.485	
2.30147	1.784	178.49	
2.43821	1.784	178.495	
2.46346	1.784	178.5	
2.35196	1.785	178.505	
2.33092	1.785	178.51	
2.42349	1.785	178.515	
2.38772	1.785	178.52	
2.26992	1.785	178.525	
2.28043	1.785	178.53	
2.43401	1.785	178.535	
2.48029	1.785	178.54	
2.36879	1.785	178.545	
2.33092	1.785	178.55	
2.36879	1.785	178.555	
2.32882	1.785	178.56	
2.2068	1.785	178.565	
2.21943	1.785	178.57	
2.37089	1.785	178.575	
2.41297	1.785	178.58	
2.36038	1.785	178.585	
2.34986	1.785	178.59	
2.43611	1.785	178.595	
2.38983	1.785	178.6	
2.24678	1.786	178.605	
2.25098	1.786	178.61	
2.38983	1.786	178.615	
2.41507	1.786	178.62	
2.3162	1.786	178.625	
2.33092	1.786	178.63	
2.48029	1.786	178.635	
2.4866	1.786	178.64	
2.29937	1.786	178.645	
2.23626	1.786	178.65	
2.30147	1.786	178.655	
2.26781	1.786	178.66	
2.19629	1.786	178.665	
2.25098	1.786	178.67	
2.41297	1.786	178.675	
2.44873	1.786	178.68	
2.36248	1.786	178.685	
2.34986	1.786	178.69	
2.40035	1.786	178.695	
2.34775	1.786	178.7	
2.22574	1.787	178.705	
2.26781	1.787	178.71	
2.43401	1.787	178.715	
2.48029	1.787	178.72	
2.36038	1.787	178.725	
2.35196	1.787	178.73	
2.44032	1.787	178.735	
2.41087	1.787	178.74	
2.25098	1.787	178.745	
2.21943	1.787	178.75	
2.34565	1.787	178.755	
2.36458	1.787	178.76	
2.28675	1.787	178.765	
2.29726	1.787	178.77	
2.41297	1.787	178.775	
2.40245	1.787	178.78	
2.29516	1.787	178.785	
2.28254	1.787	178.79	
2.38562	1.787	178.795	
2.37089	1.787	178.8	
2.30989	1.788	178.805	
2.36248	1.788	178.81	
2.53709	1.788	178.815	
2.54971	1.788	178.82	
2.39193	1.788	178.825	
2.34144	1.788	178.83	
2.4298	1.788	178.835	
2.40666	1.788	178.84	
2.24467	1.788	178.845	
2.21522	1.788	178.85	
2.3751	1.788	178.855	
2.42138	1.788	178.86	
2.32251	1.788	178.865	
2.29095	1.788	178.87	
2.38983	1.788	178.875	
2.373	1.788	178.88	
2.24678	1.788	178.885	
2.24888	1.788	178.89	
2.37931	1.788	178.895	
2.42559	1.788	178.9	
2.3751	1.789	178.905	
2.41928	1.789	178.91	
2.54971	1.789	178.915	
2.51605	1.789	178.92	
2.30568	1.789	178.925	
2.22574	1.789	178.93	
2.34775	1.789	178.935	
2.36248	1.789	178.94	
2.2594	1.789	178.945	
2.28043	1.789	178.95	
2.43611	1.789	178.955	
2.47398	1.789	178.96	
2.32251	1.789	178.965	
2.27833	1.789	178.97	
2.36038	1.789	178.975	
2.36248	1.789	178.98	
2.26571	1.789	178.985	
2.29306	1.789	178.99	
2.44663	1.789	178.995	
2.50553	1.789	179	
2.41507	1.79	179.005	
2.40876	1.79	179.01	
2.49291	1.79	179.015	
2.4319	1.79	179.02	
2.23626	1.79	179.025	
2.20891	1.79	179.03	
2.33513	1.79	179.035	
2.39404	1.79	179.04	
2.34355	1.79	179.045	
2.36248	1.79	179.05	
2.4845	1.79	179.055	
2.44873	1.79	179.06	
2.31409	1.79	179.065	
2.27833	1.79	179.07	
2.37721	1.79	179.075	
2.41507	1.79	179.08	
2.32672	1.79	179.085	
2.35196	1.79	179.09	
2.45715	1.79	179.095	
2.45504	1.79	179.1	
2.34144	1.791	179.105	
2.32882	1.791	179.11	
2.4277	1.791	179.115	
2.43401	1.791	179.12	
2.29726	1.791	179.125	
2.30778	1.791	179.13	
2.4277	1.791	179.135	
2.45715	1.791	179.14	
2.34565	1.791	179.145	
2.34986	1.791	179.15	
2.44873	1.791	179.155	
2.41087	1.791	179.16	
2.30358	1.791	179.165	
2.29306	1.791	179.17	
2.38772	1.791	179.175	
2.40245	1.791	179.18	
2.3162	1.791	179.185	
2.34144	1.791	179.19	
2.41297	1.791	179.195	
2.41087	1.791	179.2	
2.32251	1.792	179.205	
2.34144	1.792	179.21	
2.45715	1.792	179.215	
2.46346	1.792	179.22	
2.34144	1.792	179.225	
2.35196	1.792	179.23	
2.47187	1.792	179.235	
2.46135	1.792	179.24	
2.33934	1.792	179.245	
2.3183	1.792	179.25	
2.40035	1.792	179.255	
2.37931	1.792	179.26	
2.29306	1.792	179.265	
2.30778	1.792	179.27	
2.4277	1.792	179.275	
2.45084	1.792	179.28	
2.3751	1.792	179.285	
2.36038	1.792	179.29	
2.41718	1.792	179.295	
2.3751	1.792	179.3	
2.2615	1.793	179.305	
2.27412	1.793	179.31	
2.41928	1.793	179.315	
2.46977	1.793	179.32	
2.38772	1.793	179.325	
2.40035	1.793	179.33	
2.50553	1.793	179.335	
2.48239	1.793	179.34	
2.32672	1.793	179.345	
2.28254	1.793	179.35	
2.38983	1.793	179.355	
2.38562	1.793	179.36	
2.30568	1.793	179.365	
2.33724	1.793	179.37	
2.45294	1.793	179.375	
2.44873	1.793	179.38	
2.34775	1.793	179.385	
2.30778	1.793	179.39	
2.3751	1.793	179.395	
2.3751	1.793	179.4	
2.32041	1.794	179.405	
2.37089	1.794	179.41	
2.52447	1.794	179.415	
2.55392	1.794	179.42	
2.42349	1.794	179.425	
2.36248	1.794	179.43	
2.42138	1.794	179.435	
2.35827	1.794	179.44	
2.23626	1.794	179.445	
2.24888	1.794	179.45	
2.37089	1.794	179.455	
2.42559	1.794	179.46	
2.33934	1.794	179.465	
2.36248	1.794	179.47	
2.47187	1.794	179.475	
2.44663	1.794	179.48	
2.33513	1.794	179.485	
2.33303	1.794	179.49	
2.41507	1.794	179.495	
2.43821	1.794	179.5	
2.39404	1.795	179.505	
2.41718	1.795	179.51	
2.55813	1.795	179.515	
2.53709	1.795	179.52	
2.3751	1.795	179.525	
2.32882	1.795	179.53	
2.40876	1.795	179.535	
2.40035	1.795	179.54	
2.28675	1.795	179.545	
2.30989	1.795	179.55	
2.44032	1.795	179.555	
2.43401	1.795	179.56	
2.33934	1.795	179.565	
2.34775	1.795	179.57	
2.4319	1.795	179.575	
2.4319	1.795	179.58	
2.35407	1.795	179.585	
2.36248	1.795	179.59	
2.46556	1.795	179.595	
2.46556	1.795	179.6	
2.36248	1.796	179.605	
2.38562	1.796	179.61	
2.49922	1.796	179.615	
2.45715	1.796	179.62	
2.28464	1.796	179.625	
2.2594	1.796	179.63	
2.41087	1.796	179.635	
2.41718	1.796	179.64	
2.31409	1.796	179.645	
2.32461	1.796	179.65	
2.45715	1.796	179.655	
2.44873	1.796	179.66	
2.31409	1.796	179.665	
2.31199	1.796	179.67	
2.4298	1.796	179.675	
2.44032	1.796	179.68	
2.34775	1.796	179.685	
2.38983	1.796	179.69	
2.51395	1.796	179.695	
2.49501	1.796	179.7	
2.36038	1.797	179.705	
2.35407	1.797	179.71	
2.44873	1.797	179.715	
2.43401	1.797	179.72	
2.28254	1.797	179.725	
2.3183	1.797	179.73	
2.4887	1.797	179.735	
2.53709	1.797	179.74	
2.39193	1.797	179.745	
2.35827	1.797	179.75	
2.44663	1.797	179.755	
2.42138	1.797	179.76	
2.26992	1.797	179.765	
2.29306	1.797	179.77	
2.44242	1.797	179.775	
2.4845	1.797	179.78	
2.40035	1.797	179.785	
2.41087	1.797	179.79	
2.50974	1.797	179.795	
2.45084	1.797	179.8	
2.28254	1.798	179.805	
2.27412	1.798	179.81	
2.41087	1.798	179.815	
2.44663	1.798	179.82	
2.36458	1.798	179.825	
2.39404	1.798	179.83	
2.5434	1.798	179.835	
2.52867	1.798	179.84	
2.34355	1.798	179.845	
2.28464	1.798	179.85	
2.36248	1.798	179.855	
2.38141	1.798	179.86	
2.3183	1.798	179.865	
2.37721	1.798	179.87	
2.5413	1.798	179.875	
2.54971	1.798	179.88	
2.40455	1.798	179.885	
2.34355	1.798	179.89	
2.373	1.798	179.895	
2.33934	1.798	179.9	
2.25729	1.799	179.905	
2.33092	1.799	179.91	
2.52657	1.799	179.915	
2.58337	1.799	179.92	
2.48239	1.799	179.925	
2.41718	1.799	179.93	
2.47608	1.799	179.935	
2.40245	1.799	179.94	
2.25309	1.799	179.945	
2.25519	1.799	179.95	
2.41297	1.799	179.955	
2.4845	1.799	179.96	
2.4277	1.799	179.965	
2.43821	1.799	179.97	
2.50764	1.799	179.975	
2.44453	1.799	179.98	
2.28254	1.799	179.985	
2.23836	1.799	179.99	
2.33092	1.799	179.995	
2.37089	1.799	180	
2.38141	1.8	180.005	
2.46556	1.8	180.01	
2.64859	1.8	180.015	
2.65069	1.8	180.02	
2.46977	1.8	180.025	
2.36669	1.8	180.03	
2.39404	1.8	180.035	
2.34986	1.8	180.04	
2.22784	1.8	180.045	
2.27412	1.8	180.05	
2.45504	1.8	180.055	
2.52447	1.8	180.06	
2.45715	1.8	180.065	
2.4319	1.8	180.07	
2.48029	1.8	180.075	
2.41718	1.8	180.08	
2.26781	1.8	180.085	
2.26992	1.8	180.09	
2.39193	1.8	180.095	
2.45925	1.8	180.1	
2.45925	1.801	180.105	
2.53078	1.801	180.11	
2.64859	1.801	180.115	
2.58968	1.801	180.12	
2.36248	1.801	180.125	
2.26571	1.801	180.13	
2.34565	1.801	180.135	
2.34565	1.801	180.14	
2.28885	1.801	180.145	
2.34565	1.801	180.15	
2.51395	1.801	180.155	
2.54761	1.801	180.16	
2.4319	1.801	180.165	
2.38562	1.801	180.17	
2.45294	1.801	180.175	
2.4298	1.801	180.18	
2.32461	1.801	180.185	
2.37089	1.801	180.19	
2.49712	1.801	180.195	
2.52447	1.801	180.2	
2.44663	1.802	180.205	
2.4277	1.802	180.21	
2.51605	1.802	180.215	
2.47187	1.802	180.22	
2.27412	1.802	180.225	
2.24257	1.802	180.23	
2.38772	1.802	180.235	
2.45084	1.802	180.24	
2.38983	1.802	180.245	
2.40035	1.802	180.25	
2.5434	1.802	180.255	
2.53288	1.802	180.26	
2.36669	1.802	180.265	
2.34565	1.802	180.27	
2.44663	1.802	180.275	
2.46135	1.802	180.28	
2.38772	1.802	180.285	
2.40455	1.802	180.29	
2.52447	1.802	180.295	
2.53709	1.802	180.3	
2.41087	1.803	180.305	
2.373	1.803	180.31	
2.46346	1.803	180.315	
2.46135	1.803	180.32	
2.32672	1.803	180.325	
2.32672	1.803	180.33	
2.50974	1.803	180.335	
2.57075	1.803	180.34	
2.46977	1.803	180.345	
2.4298	1.803	180.35	
2.52026	1.803	180.355	
2.48239	1.803	180.36	
2.33513	1.803	180.365	
2.30778	1.803	180.37	
2.43821	1.803	180.375	
2.47187	1.803	180.38	
2.41297	1.803	180.385	
2.43401	1.803	180.39	
2.52447	1.803	180.395	
2.49922	1.803	180.4	
2.37721	1.804	180.405	
2.34355	1.804	180.41	
2.4319	1.804	180.415	
2.44663	1.804	180.42	
2.36038	1.804	180.425	
2.39193	1.804	180.43	
2.53499	1.804	180.435	
2.56023	1.804	180.44	
2.4319	1.804	180.445	
2.40035	1.804	180.45	
2.45925	1.804	180.455	
2.4277	1.804	180.46	
2.32672	1.804	180.465	
2.35407	1.804	180.47	
2.49291	1.804	180.475	
2.50343	1.804	180.48	
2.42559	1.804	180.485	
2.41297	1.804	180.49	
2.46767	1.804	180.495	
2.44453	1.804	180.5	
2.35407	1.805	180.505	
2.35827	1.805	180.51	
2.49291	1.805	180.515	
2.51395	1.805	180.52	
2.40666	1.805	180.525	
2.42559	1.805	180.53	
2.5434	1.805	180.535	
2.51184	1.805	180.54	
2.38562	1.805	180.545	
2.36669	1.805	180.55	
2.44663	1.805	180.555	
2.4298	1.805	180.56	
2.34355	1.805	180.565	
2.36248	1.805	180.57	
2.47398	1.805	180.575	
2.48029	1.805	180.58	
2.39404	1.805	180.585	
2.38983	1.805	180.59	
2.48239	1.805	180.595	
2.46767	1.805	180.6	
2.3751	1.806	180.605	
2.42138	1.806	180.61	
2.54761	1.806	180.615	
2.55813	1.806	180.62	
2.43401	1.806	180.625	
2.40876	1.806	180.63	
2.50974	1.806	180.635	
2.46346	1.806	180.64	
2.34355	1.806	180.645	
2.36038	1.806	180.65	
2.49291	1.806	180.655	
2.49081	1.806	180.66	
2.39404	1.806	180.665	
2.41718	1.806	180.67	
2.49922	1.806	180.675	
2.46556	1.806	180.68	
2.34775	1.806	180.685	
2.33303	1.806	180.69	
2.44032	1.806	180.695	
2.46556	1.806	180.7	
2.44242	1.807	180.705	
2.47818	1.807	180.71	
2.61072	1.807	180.715	
2.6002	1.807	180.72	
2.4277	1.807	180.725	
2.35196	1.807	180.73	
2.41928	1.807	180.735	
2.40455	1.807	180.74	
2.33513	1.807	180.745	
2.36879	1.807	180.75	
2.5413	1.807	180.755	
2.55392	1.807	180.76	
2.4319	1.807	180.765	
2.38352	1.807	180.77	
2.43821	1.807	180.775	
2.39824	1.807	180.78	
2.33724	1.807	180.785	
2.38772	1.807	180.79	
2.54971	1.807	180.795	
2.57285	1.807	180.8	
2.49291	1.808	180.805	
2.47398	1.808	180.81	
2.53288	1.808	180.815	
2.49081	1.808	180.82	
2.3183	1.808	180.825	
2.32461	1.808	180.83	
2.49291	1.808	180.835	
2.5434	1.808	180.84	
2.46977	1.808	180.845	
2.46346	1.808	180.85	
2.52447	1.808	180.855	
2.4866	1.808	180.86	
2.33513	1.808	180.865	
2.31199	1.808	180.87	
2.4298	1.808	180.875	
2.47187	1.808	180.88	
2.42349	1.808	180.885	
2.45925	1.808	180.89	
2.56023	1.808	180.895	
2.5434	1.808	180.9	
2.41718	1.809	180.905	
2.38983	1.809	180.91	
2.49081	1.809	180.915	
2.50553	1.809	180.92	
2.41507	1.809	180.925	
2.43611	1.809	180.93	
2.56023	1.809	180.935	
2.5413	1.809	180.94	
2.38772	1.809	180.945	
2.34986	1.809	180.95	
2.4298	1.809	180.955	
2.4298	1.809	180.96	
2.36669	1.809	180.965	
2.42349	1.809	180.97	
2.57285	1.809	180.975	
2.58968	1.809	180.98	
2.46767	1.809	180.985	
2.42138	1.809	180.99	
2.46767	1.809	180.995	
2.40876	1.809	181	
2.31199	1.81	181.005	
2.373	1.81	181.01	
2.57285	1.81	181.015	
2.60441	1.81	181.02	
2.51184	1.81	181.025	
2.49922	1.81	181.03	
2.57075	1.81	181.035	
2.48029	1.81	181.04	
2.30778	1.81	181.045	
2.29306	1.81	181.05	
2.44873	1.81	181.055	
2.50764	1.81	181.06	
2.4887	1.81	181.065	
2.5434	1.81	181.07	
2.63386	1.81	181.075	
2.58968	1.81	181.08	
2.39193	1.81	181.085	
2.31199	1.81	181.09	
2.35617	1.81	181.095	
2.36458	1.81	181.1	
2.33092	1.811	181.105	
2.44663	1.811	181.11	
2.66752	1.811	181.115	
2.70749	1.811	181.12	
2.5455	1.811	181.125	
2.47398	1.811	181.13	
2.50974	1.811	181.135	
2.43401	1.811	181.14	
2.28885	1.811	181.145	
2.33092	1.811	181.15	
2.52447	1.811	181.155	
2.60441	1.811	181.16	
2.55813	1.811	181.165	
2.51816	1.811	181.17	
2.54971	1.811	181.175	
2.45294	1.811	181.18	
2.27833	1.811	181.185	
2.2636	1.811	181.19	
2.40035	1.811	181.195	
2.49922	1.811	181.2	
2.50343	1.812	181.205	
2.57916	1.812	181.21	
2.70118	1.812	181.215	
2.65279	1.812	181.22	
2.4298	1.812	181.225	
2.33724	1.812	181.23	
2.38562	1.812	181.235	
2.39404	1.812	181.24	
2.33934	1.812	181.245	
2.41297	1.812	181.25	
2.57075	1.812	181.255	
2.58968	1.812	181.26	
2.48029	1.812	181.265	
2.41928	1.812	181.27	
2.45925	1.812	181.275	
2.4298	1.812	181.28	
2.3183	1.812	181.285	
2.34144	1.812	181.29	
2.49291	1.812	181.295	
2.56654	1.812	181.3	
2.51816	1.813	181.305	
2.5413	1.813	181.31	
2.62334	1.813	181.315	
2.55181	1.813	181.32	
2.40035	1.813	181.325	
2.36248	1.813	181.33	
2.45715	1.813	181.335	
2.4866	1.813	181.34	
2.4298	1.813	181.345	
2.46977	1.813	181.35	
2.56023	1.813	181.355	
2.55813	1.813	181.36	
2.40455	1.813	181.365	
2.39404	1.813	181.37	
2.47187	1.813	181.375	
2.48239	1.813	181.38	
2.4277	1.813	181.385	
2.47187	1.813	181.39	
2.57075	1.813	181.395	
2.56023	1.813	181.4	
2.47608	1.814	181.405	
2.47187	1.814	181.41	
2.57075	1.814	181.415	
2.52657	1.814	181.42	
2.38352	1.814	181.425	
2.39193	1.814	181.43	
2.52867	1.814	181.435	
2.55602	1.814	181.44	
2.46346	1.814	181.445	
2.45715	1.814	181.45	
2.5455	1.814	181.455	
2.50343	1.814	181.46	
2.3751	1.814	181.465	
2.38141	1.814	181.47	
2.47187	1.814	181.475	
2.50133	1.814	181.48	
2.45715	1.814	181.485	
2.48029	1.814	181.49	
2.56864	1.814	181.495	
2.5434	1.814	181.5	
2.42138	1.815	181.505	
2.41507	1.815	181.51	
2.53078	1.815	181.515	
2.50343	1.815	181.52	
2.38562	1.815	181.525	
2.41718	1.815	181.53	
2.57706	1.815	181.535	
2.58337	1.815	181.54	
2.47818	1.815	181.545	
2.48029	1.815	181.55	
2.55602	1.815	181.555	
2.51605	1.815	181.56	
2.3751	1.815	181.565	
2.36879	1.815	181.57	
2.4845	1.815	181.575	
2.50133	1.815	181.58	
2.44663	1.815	181.585	
2.4866	1.815	181.59	
2.57285	1.815	181.595	
2.54761	1.815	181.6	
2.41087	1.816	181.605	
2.39193	1.816	181.61	
2.53288	1.816	181.615	
2.55392	1.816	181.62	
2.43611	1.816	181.625	
2.46346	1.816	181.63	
2.61913	1.816	181.635	
2.61703	1.816	181.64	
2.46977	1.816	181.645	
2.40876	1.816	181.65	
2.47608	1.816	181.655	
2.44873	1.816	181.66	
2.35617	1.816	181.665	
2.40035	1.816	181.67	
2.55602	1.816	181.675	
2.57916	1.816	181.68	
2.49501	1.816	181.685	
2.47818	1.816	181.69	
2.54761	1.816	181.695	
2.49081	1.816	181.7	
2.38352	1.817	181.705	
2.41928	1.817	181.71	
2.62334	1.817	181.715	
2.64017	1.817	181.72	
2.55602	1.817	181.725	
2.52026	1.817	181.73	
2.6023	1.817	181.735	
2.53919	1.817	181.74	
2.373	1.817	181.745	
2.33934	1.817	181.75	
2.4298	1.817	181.755	
2.46977	1.817	181.76	
2.41718	1.817	181.765	
2.47608	1.817	181.77	
2.62124	1.817	181.775	
2.61072	1.817	181.78	
2.4866	1.817	181.785	
2.44242	1.817	181.79	
2.50133	1.817	181.795	
2.47608	1.817	181.8	
2.42349	1.818	181.805	
2.51816	1.818	181.81	
2.6549	1.818	181.815	
2.65069	1.818	181.82	
2.47608	1.818	181.825	
2.42138	1.818	181.83	
2.46977	1.818	181.835	
2.4319	1.818	181.84	
2.33092	1.818	181.845	
2.3751	1.818	181.85	
2.53288	1.818	181.855	
2.59179	1.818	181.86	
2.50974	1.818	181.865	
2.51605	1.818	181.87	
2.56654	1.818	181.875	
2.50133	1.818	181.88	
2.38772	1.818	181.885	
2.38772	1.818	181.89	
2.50343	1.818	181.895	
2.5413	1.818	181.9	
2.49291	1.819	181.905	
2.57075	1.819	181.91	
2.66962	1.819	181.915	
2.63386	1.819	181.92	
