gelB_I_2_5mm8	gelB_I_2_5mm8	gelB_I_2_5mm8	
37.3621	2.146	235.46	
37.3937	2.146	235.465	
37.421	2.146	235.47	
37.4336	2.146	235.475	
37.482	2.146	235.48	
37.4988	2.146	235.485	
37.5346	2.146	235.49	
37.5662	2.146	235.495	
37.5977	2.146	235.5	
37.6251	2.145	235.505	
37.6019	2.145	235.51	
37.5304	2.145	235.515	
37.4336	2.145	235.52	
37.3495	2.145	235.525	
37.259	2.145	235.53	
37.2169	2.145	235.535	
37.2064	2.145	235.54	
37.2191	2.145	235.545	
37.2548	2.145	235.55	
37.2653	2.145	235.555	
37.2716	2.145	235.56	
37.2759	2.145	235.565	
37.2674	2.145	235.57	
37.2801	2.145	235.575	
37.3158	2.145	235.58	
37.3516	2.145	235.585	
37.3958	2.145	235.59	
37.4399	2.145	235.595	
37.4694	2.145	235.6	
37.4694	2.144	235.605	
37.4294	2.144	235.61	
37.3684	2.144	235.615	
37.2948	2.144	235.62	
37.2127	2.144	235.625	
37.1749	2.144	235.63	
37.1601	2.144	235.635	
37.1496	2.144	235.64	
37.1307	2.144	235.645	
37.1307	2.144	235.65	
37.1181	2.144	235.655	
37.1076	2.144	235.66	
37.1307	2.144	235.665	
37.1454	2.144	235.67	
37.2085	2.144	235.675	
37.2506	2.144	235.68	
37.2885	2.144	235.685	
37.3221	2.144	235.69	
37.3537	2.144	235.695	
37.32	2.144	235.7	
37.3158	2.143	235.705	
37.2864	2.143	235.71	
37.2359	2.143	235.715	
37.1517	2.143	235.72	
37.0928	2.143	235.725	
37.0171	2.143	235.73	
36.9876	2.143	235.735	
36.9582	2.143	235.74	
36.9498	2.143	235.745	
36.9372	2.143	235.75	
36.9477	2.143	235.755	
36.994	2.143	235.76	
37.0381	2.143	235.765	
37.0907	2.143	235.77	
37.1223	2.143	235.775	
37.1728	2.143	235.78	
37.1896	2.143	235.785	
37.1875	2.143	235.79	
37.1749	2.143	235.795	
37.158	2.143	235.8	
37.1391	2.142	235.805	
37.116	2.142	235.81	
37.0571	2.142	235.815	
37.0066	2.142	235.82	
36.9519	2.142	235.825	
36.9035	2.142	235.83	
36.8656	2.142	235.835	
36.8425	2.142	235.84	
36.8383	2.142	235.845	
36.8467	2.142	235.85	
36.8698	2.142	235.855	
36.9098	2.142	235.86	
36.9498	2.142	235.865	
36.9603	2.142	235.87	
36.9855	2.142	235.875	
37.0108	2.142	235.88	
37.0045	2.142	235.885	
36.9855	2.142	235.89	
36.9876	2.142	235.895	
36.9834	2.142	235.9	
36.9876	2.141	235.905	
37.0045	2.141	235.91	
36.975	2.141	235.915	
36.8993	2.141	235.92	
36.8004	2.141	235.925	
36.7394	2.141	235.93	
36.67	2.141	235.935	
36.6321	2.141	235.94	
36.6384	2.141	235.945	
36.67	2.141	235.95	
36.7205	2.141	235.955	
36.7815	2.141	235.96	
36.7941	2.141	235.965	
36.8193	2.141	235.97	
36.8025	2.141	235.975	
36.7941	2.141	235.98	
36.7773	2.141	235.985	
36.7815	2.141	235.99	
36.8067	2.141	235.995	
36.8278	2.141	236	
36.8846	2.14	236.005	
36.9014	2.14	236.01	
36.8572	2.14	236.015	
36.7499	2.14	236.02	
36.6468	2.14	236.025	
36.5227	2.14	236.03	
36.4617	2.14	236.035	
36.4512	2.14	236.04	
36.4764	2.14	236.045	
36.5101	2.14	236.05	
36.5438	2.14	236.055	
36.5753	2.14	236.06	
36.5753	2.14	236.065	
36.5669	2.14	236.07	
36.5606	2.14	236.075	
36.5732	2.14	236.08	
36.6153	2.14	236.085	
36.6342	2.14	236.09	
36.6784	2.14	236.095	
36.7247	2.14	236.1	
36.752	2.139	236.105	
36.7352	2.139	236.11	
36.6658	2.139	236.115	
36.5753	2.139	236.12	
36.4554	2.139	236.125	
36.3502	2.139	236.13	
36.2976	2.139	236.135	
36.264	2.139	236.14	
36.2682	2.139	236.145	
36.2787	2.139	236.15	
36.3081	2.139	236.155	
36.3481	2.139	236.16	
36.3628	2.139	236.165	
36.3881	2.139	236.17	
36.4028	2.139	236.175	
36.4133	2.139	236.18	
36.4302	2.139	236.185	
36.4491	2.139	236.19	
36.4722	2.139	236.195	
36.5122	2.139	236.2	
36.5438	2.138	236.205	
36.5501	2.138	236.21	
36.4933	2.138	236.215	
36.4175	2.138	236.22	
36.3481	2.138	236.225	
36.2661	2.138	236.23	
36.224	2.138	236.235	
36.1735	2.138	236.24	
36.1609	2.138	236.245	
36.1777	2.138	236.25	
36.2093	2.138	236.255	
36.2513	2.138	236.26	
36.2724	2.138	236.265	
36.3123	2.138	236.27	
36.3018	2.138	236.275	
36.3271	2.138	236.28	
36.3439	2.138	236.285	
36.3713	2.138	236.29	
36.3923	2.138	236.295	
36.4259	2.138	236.3	
36.4449	2.137	236.305	
36.4259	2.137	236.31	
36.3502	2.137	236.315	
36.245	2.137	236.32	
36.1546	2.137	236.325	
36.0683	2.137	236.33	
36.0368	2.137	236.335	
36.0368	2.137	236.34	
36.0515	2.137	236.345	
36.0536	2.137	236.35	
36.0872	2.137	236.355	
36.1125	2.137	236.36	
36.1525	2.137	236.365	
36.1777	2.137	236.37	
36.203	2.137	236.375	
36.245	2.137	236.38	
36.2724	2.137	236.385	
36.2871	2.137	236.39	
36.3018	2.137	236.395	
36.2976	2.137	236.4	
36.2787	2.136	236.405	
36.2534	2.136	236.41	
36.1777	2.136	236.415	
36.1146	2.136	236.42	
36.022	2.136	236.425	
35.9736	2.136	236.43	
35.9715	2.136	236.435	
35.9631	2.136	236.44	
35.98	2.136	236.445	
35.98	2.136	236.45	
35.9968	2.136	236.455	
36.0136	2.136	236.46	
36.0326	2.136	236.465	
36.0536	2.136	236.47	
36.0809	2.136	236.475	
36.102	2.136	236.48	
36.1293	2.136	236.485	
36.1314	2.136	236.49	
36.1272	2.136	236.495	
36.1146	2.136	236.5	
36.1167	2.135	236.505	
36.0851	2.135	236.51	
36.0304	2.135	236.515	
35.9926	2.135	236.52	
35.9358	2.135	236.525	
35.8937	2.135	236.53	
35.8664	2.135	236.535	
35.8495	2.135	236.54	
35.8222	2.135	236.545	
35.8222	2.135	236.55	
35.8327	2.135	236.555	
35.8453	2.135	236.56	
35.8832	2.135	236.565	
35.9211	2.135	236.57	
35.9568	2.135	236.575	
35.9736	2.135	236.58	
35.9989	2.135	236.585	
35.98	2.135	236.59	
35.9863	2.135	236.595	
35.9484	2.135	236.6	
35.94	2.134	236.605	
35.9337	2.134	236.61	
35.8958	2.134	236.615	
35.8411	2.134	236.62	
35.7927	2.134	236.625	
35.7338	2.134	236.63	
35.7023	2.134	236.635	
35.6854	2.134	236.64	
35.6665	2.134	236.645	
35.6623	2.134	236.65	
35.6497	2.134	236.655	
35.6623	2.134	236.66	
35.6854	2.134	236.665	
35.7086	2.134	236.67	
35.7359	2.134	236.675	
35.757	2.134	236.68	
35.7633	2.134	236.685	
35.757	2.134	236.69	
35.7759	2.134	236.695	
35.7843	2.134	236.7	
35.8096	2.133	236.705	
35.8285	2.133	236.71	
35.7948	2.133	236.715	
35.7212	2.133	236.72	
35.6434	2.133	236.725	
35.5445	2.133	236.73	
35.4877	2.133	236.735	
35.4519	2.133	236.74	
35.4477	2.133	236.745	
35.4435	2.133	236.75	
35.4582	2.133	236.755	
35.4709	2.133	236.76	
35.4982	2.133	236.765	
35.5066	2.133	236.77	
35.5192	2.133	236.775	
35.5739	2.133	236.78	
35.5866	2.133	236.785	
35.6181	2.133	236.79	
35.6602	2.133	236.795	
35.7044	2.133	236.8	
35.7317	2.132	236.805	
35.7275	2.132	236.81	
35.6665	2.132	236.815	
35.576	2.132	236.82	
35.4582	2.132	236.825	
35.3615	2.132	236.83	
35.2878	2.132	236.835	
35.271	2.132	236.84	
35.2731	2.132	236.845	
35.2984	2.132	236.85	
35.3278	2.132	236.855	
35.353	2.132	236.86	
35.3804	2.132	236.865	
35.4056	2.132	236.87	
35.4351	2.132	236.875	
35.4603	2.132	236.88	
35.4814	2.132	236.885	
35.4982	2.132	236.89	
35.5256	2.132	236.895	
35.5129	2.132	236.9	
35.5235	2.131	236.905	
35.5024	2.131	236.91	
35.4519	2.131	236.915	
35.372	2.131	236.92	
35.2984	2.131	236.925	
35.2184	2.131	236.93	
35.1763	2.131	236.935	
35.1511	2.131	236.94	
35.1658	2.131	236.945	
35.1721	2.131	236.95	
35.1953	2.131	236.955	
35.2205	2.131	236.96	
35.2521	2.131	236.965	
35.2563	2.131	236.97	
35.2689	2.131	236.975	
35.2857	2.131	236.98	
35.3068	2.131	236.985	
35.3552	2.131	236.99	
35.3888	2.131	236.995	
35.4098	2.131	237	
35.4309	2.13	237.005	
35.4372	2.13	237.01	
35.372	2.13	237.015	
35.2899	2.13	237.02	
35.21	2.13	237.025	
35.1237	2.13	237.03	
35.0775	2.13	237.035	
35.0648	2.13	237.04	
35.0585	2.13	237.045	
35.0817	2.13	237.05	
35.1027	2.13	237.055	
35.1364	2.13	237.06	
35.1721	2.13	237.065	
35.1742	2.13	237.07	
35.2121	2.13	237.075	
35.2226	2.13	237.08	
35.2479	2.13	237.085	
35.2416	2.13	237.09	
35.2584	2.13	237.095	
35.2836	2.13	237.1	
35.2731	2.129	237.105	
35.2857	2.129	237.11	
35.2352	2.129	237.115	
35.1658	2.129	237.12	
35.0775	2.129	237.125	
35.0186	2.129	237.13	
34.9807	2.129	237.135	
34.9512	2.129	237.14	
34.9639	2.129	237.145	
34.9786	2.129	237.15	
35.0017	2.129	237.155	
35.0249	2.129	237.16	
35.0669	2.129	237.165	
35.0838	2.129	237.17	
35.1216	2.129	237.175	
35.1153	2.129	237.18	
35.1237	2.129	237.185	
35.1258	2.129	237.19	
35.128	2.129	237.195	
35.1174	2.129	237.2	
35.1343	2.128	237.205	
35.1364	2.128	237.21	
35.0922	2.128	237.215	
35.0333	2.128	237.22	
34.9765	2.128	237.225	
34.9239	2.128	237.23	
34.865	2.128	237.235	
34.8313	2.128	237.24	
34.8103	2.128	237.245	
34.8166	2.128	237.25	
34.8376	2.128	237.255	
34.8671	2.128	237.26	
34.8965	2.128	237.265	
34.9113	2.128	237.27	
34.9302	2.128	237.275	
34.9344	2.128	237.28	
34.9323	2.128	237.285	
34.9281	2.128	237.29	
34.9407	2.128	237.295	
34.9533	2.128	237.3	
35.0038	2.127	237.305	
35.0165	2.127	237.31	
34.9786	2.127	237.315	
34.9176	2.127	237.32	
34.8313	2.127	237.325	
34.7261	2.127	237.33	
34.6462	2.127	237.335	
34.6189	2.127	237.34	
34.5999	2.127	237.345	
34.6231	2.127	237.35	
34.6546	2.127	237.355	
34.6988	2.127	237.36	
34.7472	2.127	237.365	
34.7745	2.127	237.37	
34.7808	2.127	237.375	
34.7724	2.127	237.38	
34.7682	2.127	237.385	
34.7682	2.127	237.39	
34.8124	2.127	237.395	
34.8376	2.127	237.4	
34.8797	2.126	237.405	
34.8986	2.126	237.41	
34.8461	2.126	237.415	
34.7388	2.126	237.42	
34.6378	2.126	237.425	
34.541	2.126	237.43	
34.4611	2.126	237.435	
34.4274	2.126	237.44	
34.4442	2.126	237.445	
34.48	2.126	237.45	
34.5179	2.126	237.455	
34.5263	2.126	237.46	
34.5368	2.126	237.465	
34.5284	2.126	237.47	
34.5242	2.126	237.475	
34.5389	2.126	237.48	
34.5747	2.126	237.485	
34.6483	2.126	237.49	
34.6988	2.126	237.495	
34.7535	2.126	237.5	
34.7893	2.125	237.505	
34.7682	2.125	237.51	
34.6925	2.125	237.515	
34.5578	2.125	237.52	
34.4442	2.125	237.525	
34.3517	2.125	237.53	
34.3201	2.125	237.535	
34.3117	2.125	237.54	
34.3601	2.125	237.545	
34.398	2.125	237.55	
34.4085	2.125	237.555	
34.4001	2.125	237.56	
34.3769	2.125	237.565	
34.3664	2.125	237.57	
34.3769	2.125	237.575	
34.419	2.125	237.58	
34.4884	2.125	237.585	
34.5642	2.125	237.59	
34.6357	2.125	237.595	
34.6441	2.125	237.6	
34.6273	2.124	237.605	
34.5789	2.124	237.61	
34.4905	2.124	237.615	
34.3706	2.124	237.62	
34.2949	2.124	237.625	
34.2591	2.124	237.63	
34.2444	2.124	237.635	
34.2465	2.124	237.64	
34.2675	2.124	237.645	
34.2717	2.124	237.65	
34.2696	2.124	237.655	
34.2717	2.124	237.66	
34.257	2.124	237.665	
34.2759	2.124	237.67	
34.3348	2.124	237.675	
34.3959	2.124	237.68	
34.4421	2.124	237.685	
34.4989	2.124	237.69	
34.4905	2.124	237.695	
34.4548	2.124	237.7	
34.4274	2.123	237.705	
34.3706	2.123	237.71	
34.3054	2.123	237.715	
34.2591	2.123	237.72	
34.2402	2.123	237.725	
34.2149	2.123	237.73	
34.2234	2.123	237.735	
34.175	2.123	237.74	
34.156	2.123	237.745	
34.1224	2.123	237.75	
34.1055	2.123	237.755	
34.1182	2.123	237.76	
34.1581	2.123	237.765	
34.2086	2.123	237.77	
34.2865	2.123	237.775	
34.3391	2.123	237.78	
34.3622	2.123	237.785	
34.3664	2.123	237.79	
34.3433	2.123	237.795	
34.3012	2.123	237.8	
34.2886	2.122	237.805	
34.2759	2.122	237.81	
34.2297	2.122	237.815	
34.1729	2.122	237.82	
34.1308	2.122	237.825	
34.0803	2.122	237.83	
34.0256	2.122	237.835	
33.9983	2.122	237.84	
33.9583	2.122	237.845	
33.9751	2.122	237.85	
34.013	2.122	237.855	
34.0698	2.122	237.86	
34.1076	2.122	237.865	
34.1623	2.122	237.87	
34.1897	2.122	237.875	
34.196	2.122	237.88	
34.1729	2.122	237.885	
34.1413	2.122	237.89	
34.135	2.122	237.895	
34.1434	2.122	237.9	
34.1602	2.121	237.905	
34.1666	2.121	237.91	
34.1518	2.121	237.915	
34.0803	2.121	237.92	
34.0088	2.121	237.925	
33.9288	2.121	237.93	
33.8762	2.121	237.935	
33.8152	2.121	237.94	
33.8068	2.121	237.945	
33.811	2.121	237.95	
33.8489	2.121	237.955	
33.9183	2.121	237.96	
33.9478	2.121	237.965	
33.9814	2.121	237.97	
34.0004	2.121	237.975	
33.994	2.121	237.98	
33.994	2.121	237.985	
33.973	2.121	237.99	
33.973	2.121	237.995	
33.9983	2.121	238	
34.034	2.12	238.005	
34.0445	2.12	238.01	
34.0004	2.12	238.015	
33.9351	2.12	238.02	
33.8321	2.12	238.025	
33.7437	2.12	238.03	
33.6785	2.12	238.035	
33.6469	2.12	238.04	
33.6385	2.12	238.045	
33.6806	2.12	238.05	
33.7248	2.12	238.055	
33.7647	2.12	238.06	
33.7858	2.12	238.065	
33.7942	2.12	238.07	
33.7816	2.12	238.075	
33.7668	2.12	238.08	
33.7542	2.12	238.085	
33.7858	2.12	238.09	
33.8236	2.12	238.095	
33.872	2.12	238.1	
33.912	2.119	238.105	
33.9162	2.119	238.11	
33.851	2.119	238.115	
33.7416	2.119	238.12	
33.6406	2.119	238.125	
33.5481	2.119	238.13	
33.4934	2.119	238.135	
33.4934	2.119	238.14	
33.4913	2.119	238.145	
33.5102	2.119	238.15	
33.5523	2.119	238.155	
33.5775	2.119	238.16	
33.5901	2.119	238.165	
33.5985	2.119	238.17	
33.6133	2.119	238.175	
33.628	2.119	238.18	
33.6406	2.119	238.185	
33.6638	2.119	238.19	
33.7037	2.119	238.195	
33.7206	2.119	238.2	
33.7395	2.118	238.205	
33.7227	2.118	238.21	
33.6848	2.118	238.215	
33.6238	2.118	238.22	
33.5691	2.118	238.225	
33.4955	2.118	238.23	
33.4723	2.118	238.235	
33.445	2.118	238.24	
33.4324	2.118	238.245	
33.4239	2.118	238.25	
33.4155	2.118	238.255	
33.4302	2.118	238.26	
33.4345	2.118	238.265	
33.4744	2.118	238.27	
33.4934	2.118	238.275	
33.5417	2.118	238.28	
33.5859	2.118	238.285	
33.6133	2.118	238.29	
33.6532	2.118	238.295	
33.6553	2.118	238.3	
33.6406	2.117	238.305	
33.6154	2.117	238.31	
33.5481	2.117	238.315	
33.4828	2.117	238.32	
33.4218	2.117	238.325	
33.3777	2.117	238.33	
33.3377	2.117	238.335	
33.3188	2.117	238.34	
33.304	2.117	238.345	
33.3019	2.117	238.35	
33.2872	2.117	238.355	
33.3145	2.117	238.36	
33.3293	2.117	238.365	
33.3734	2.117	238.37	
33.4471	2.117	238.375	
33.4913	2.117	238.38	
33.5249	2.117	238.385	
33.5249	2.117	238.39	
33.4892	2.117	238.395	
33.4576	2.117	238.4	
33.4197	2.116	238.405	
33.4218	2.116	238.41	
33.4092	2.116	238.415	
33.3903	2.116	238.42	
33.3671	2.116	238.425	
33.3314	2.116	238.43	
33.2935	2.116	238.435	
33.2262	2.116	238.44	
33.1988	2.116	238.445	
33.1589	2.116	238.45	
33.1694	2.116	238.455	
33.2157	2.116	238.46	
33.2704	2.116	238.465	
33.3335	2.116	238.47	
33.3903	2.116	238.475	
33.4155	2.116	238.48	
33.3903	2.116	238.485	
33.365	2.116	238.49	
33.3188	2.116	238.495	
33.3145	2.116	238.5	
33.3314	2.115	238.505	
33.365	2.115	238.51	
33.3545	2.115	238.515	
33.3103	2.115	238.52	
33.2367	2.115	238.525	
33.1547	2.115	238.53	
33.0768	2.115	238.535	
33.0411	2.115	238.54	
33.02	2.115	238.545	
33.0516	2.115	238.55	
33.1042	2.115	238.555	
33.1399	2.115	238.56	
33.1715	2.115	238.565	
33.182	2.115	238.57	
33.1883	2.115	238.575	
33.1757	2.115	238.58	
33.1778	2.115	238.585	
33.1904	2.115	238.59	
33.2199	2.115	238.595	
33.2514	2.115	238.6	
33.2893	2.114	238.605	
33.2935	2.114	238.61	
33.2304	2.114	238.615	
33.1252	2.114	238.62	
33.0263	2.114	238.625	
32.9275	2.114	238.63	
32.877	2.114	238.635	
32.8601	2.114	238.64	
32.8959	2.114	238.645	
32.9569	2.114	238.65	
33.0221	2.114	238.655	
33.0579	2.114	238.66	
33.06	2.114	238.665	
33.0537	2.114	238.67	
33.0305	2.114	238.675	
33.02	2.114	238.68	
33.0179	2.114	238.685	
33.0537	2.114	238.69	
33.0979	2.114	238.695	
33.1399	2.114	238.7	
33.1736	2.113	238.705	
33.1526	2.113	238.71	
33.0558	2.113	238.715	
32.9211	2.113	238.72	
32.8181	2.113	238.725	
32.7423	2.113	238.73	
32.715	2.113	238.735	
32.736	2.113	238.74	
32.7739	2.113	238.745	
32.8307	2.113	238.75	
32.8433	2.113	238.755	
32.837	2.113	238.76	
32.8202	2.113	238.765	
32.8139	2.113	238.77	
32.8202	2.113	238.775	
32.8538	2.113	238.78	
32.9043	2.113	238.785	
32.9758	2.113	238.79	
33.0116	2.113	238.795	
33.0137	2.113	238.8	
32.9801	2.112	238.805	
32.9527	2.112	238.81	
32.8538	2.112	238.815	
32.7613	2.112	238.82	
32.7108	2.112	238.825	
32.6834	2.112	238.83	
32.6834	2.112	238.835	
32.6982	2.112	238.84	
32.7045	2.112	238.845	
32.6771	2.112	238.85	
32.654	2.112	238.855	
32.6477	2.112	238.86	
32.6498	2.112	238.865	
32.675	2.112	238.87	
32.7234	2.112	238.875	
32.797	2.112	238.88	
32.8559	2.112	238.885	
32.8664	2.112	238.89	
32.8686	2.112	238.895	
32.8517	2.112	238.9	
32.8286	2.111	238.905	
32.7991	2.111	238.91	
32.7444	2.111	238.915	
32.7003	2.111	238.92	
32.6666	2.111	238.925	
32.6308	2.111	238.93	
32.6035	2.111	238.935	
32.5551	2.111	238.94	
32.5278	2.111	238.945	
32.5025	2.111	238.95	
32.4899	2.111	238.955	
32.5193	2.111	238.96	
32.5761	2.111	238.965	
32.6414	2.111	238.97	
32.7024	2.111	238.975	
32.7339	2.111	238.98	
32.7276	2.111	238.985	
32.7108	2.111	238.99	
32.6897	2.111	238.995	
32.6771	2.111	239	
32.6561	2.11	239.005	
32.6435	2.11	239.01	
32.6182	2.11	239.015	
32.6098	2.11	239.02	
32.5803	2.11	239.025	
32.5509	2.11	239.03	
32.532	2.11	239.035	
32.4878	2.11	239.04	
32.4815	2.11	239.045	
32.4562	2.11	239.05	
32.4688	2.11	239.055	
32.4857	2.11	239.06	
32.5214	2.11	239.065	
32.5488	2.11	239.07	
32.6035	2.11	239.075	
32.5993	2.11	239.08	
32.6203	2.11	239.085	
32.6035	2.11	239.09	
32.593	2.11	239.095	
32.5677	2.11	239.1	
32.5698	2.109	239.105	
32.5614	2.109	239.11	
32.5509	2.109	239.115	
32.532	2.109	239.12	
32.5025	2.109	239.125	
32.452	2.109	239.13	
32.412	2.109	239.135	
32.3784	2.109	239.14	
32.3426	2.109	239.145	
32.3573	2.109	239.15	
32.3616	2.109	239.155	
32.4057	2.109	239.16	
32.4731	2.109	239.165	
32.4941	2.109	239.17	
32.5109	2.109	239.175	
32.5193	2.109	239.18	
32.4836	2.109	239.185	
32.471	2.109	239.19	
32.4646	2.109	239.195	
32.4541	2.109	239.2	
32.4878	2.108	239.205	
32.5004	2.108	239.21	
32.4962	2.108	239.215	
32.4415	2.108	239.22	
32.3616	2.108	239.225	
32.2774	2.108	239.23	
32.2353	2.108	239.235	
32.2017	2.108	239.24	
32.2101	2.108	239.245	
32.2395	2.108	239.25	
32.2816	2.108	239.255	
32.3426	2.108	239.26	
32.3616	2.108	239.265	
32.3616	2.108	239.27	
32.3447	2.108	239.275	
32.3426	2.108	239.28	
32.3132	2.108	239.285	
32.3237	2.108	239.29	
32.3616	2.108	239.295	
32.3973	2.108	239.3	
32.4478	2.107	239.305	
32.4394	2.107	239.31	
32.3784	2.107	239.315	
32.2795	2.107	239.32	
32.1617	2.107	239.325	
32.0712	2.107	239.33	
32.0313	2.107	239.335	
32.025	2.107	239.34	
32.0628	2.107	239.345	
32.1133	2.107	239.35	
32.1491	2.107	239.355	
32.1638	2.107	239.36	
32.1701	2.107	239.365	
32.147	2.107	239.37	
32.1386	2.107	239.375	
32.1407	2.107	239.38	
32.1491	2.107	239.385	
32.2059	2.107	239.39	
32.2501	2.107	239.395	
32.2837	2.107	239.4	
32.3111	2.106	239.405	
32.2879	2.106	239.41	
32.1743	2.106	239.415	
32.0586	2.106	239.42	
31.9534	2.106	239.425	
31.905	2.106	239.43	
31.8882	2.106	239.435	
31.9072	2.106	239.44	
31.9387	2.106	239.445	
31.9618	2.106	239.45	
31.985	2.106	239.455	
31.9703	2.106	239.46	
31.9724	2.106	239.465	
31.9745	2.106	239.47	
32.0039	2.106	239.475	
32.0355	2.106	239.48	
32.0776	2.106	239.485	
32.1133	2.106	239.49	
32.1344	2.106	239.495	
32.1323	2.106	239.5	
32.1217	2.105	239.505	
32.0944	2.105	239.51	
31.9997	2.105	239.515	
31.9471	2.105	239.52	
31.8819	2.105	239.525	
31.8419	2.105	239.53	
31.8314	2.105	239.535	
31.823	2.105	239.54	
31.8188	2.105	239.545	
31.8272	2.105	239.55	
31.8314	2.105	239.555	
31.863	2.105	239.56	
31.9093	2.105	239.565	
31.9408	2.105	239.57	
31.9724	2.105	239.575	
31.985	2.105	239.58	
32.0102	2.105	239.585	
31.9913	2.105	239.59	
31.9703	2.105	239.595	
31.9555	2.105	239.6	
31.9408	2.104	239.605	
31.9471	2.104	239.61	
31.9156	2.104	239.615	
31.8798	2.104	239.62	
31.823	2.104	239.625	
31.7978	2.104	239.63	
31.7494	2.104	239.635	
31.7157	2.104	239.64	
31.7178	2.104	239.645	
31.7304	2.104	239.65	
31.7515	2.104	239.655	
31.7872	2.104	239.66	
31.823	2.104	239.665	
31.8398	2.104	239.67	
31.8735	2.104	239.675	
31.8693	2.104	239.68	
31.8609	2.104	239.685	
31.8525	2.104	239.69	
31.8377	2.104	239.695	
31.8461	2.104	239.7	
31.8672	2.103	239.705	
31.8798	2.103	239.71	
31.8461	2.103	239.715	
31.8104	2.103	239.72	
31.7431	2.103	239.725	
31.6968	2.103	239.73	
31.6421	2.103	239.735	
31.6253	2.103	239.74	
31.6379	2.103	239.745	
31.6631	2.103	239.75	
31.6989	2.103	239.755	
31.7262	2.103	239.76	
31.7368	2.103	239.765	
31.7304	2.103	239.77	
31.7431	2.103	239.775	
31.7389	2.103	239.78	
31.7368	2.103	239.785	
31.7431	2.103	239.79	
31.7473	2.103	239.795	
31.783	2.103	239.8	
31.7978	2.102	239.805	
31.8041	2.102	239.81	
31.7494	2.102	239.815	
31.6821	2.102	239.82	
31.6126	2.102	239.825	
31.5706	2.102	239.83	
31.5348	2.102	239.835	
31.5285	2.102	239.84	
31.5327	2.102	239.845	
31.5558	2.102	239.85	
31.5769	2.102	239.855	
31.5895	2.102	239.86	
31.5916	2.102	239.865	
31.5916	2.102	239.87	
31.6	2.102	239.875	
31.5937	2.102	239.88	
31.6316	2.102	239.885	
31.6442	2.102	239.89	
31.6757	2.102	239.895	
31.701	2.102	239.9	
31.7136	2.101	239.905	
31.7052	2.101	239.91	
31.6253	2.101	239.915	
31.5537	2.101	239.92	
31.4591	2.101	239.925	
31.4086	2.101	239.93	
31.3812	2.101	239.935	
31.3749	2.101	239.94	
31.3791	2.101	239.945	
31.3981	2.101	239.95	
31.4317	2.101	239.955	
31.4485	2.101	239.96	
31.4527	2.101	239.965	
31.4675	2.101	239.97	
31.478	2.101	239.975	
31.5159	2.101	239.98	
31.5327	2.101	239.985	
31.5642	2.101	239.99	
31.5937	2.101	239.995	
31.5832	2.101	240	
31.579	2.1	240.005	
31.5327	2.1	240.01	
31.4717	2.1	240.015	
31.3833	2.1	240.02	
31.3476	2.1	240.025	
31.2908	2.1	240.03	
31.2802	2.1	240.035	
31.2845	2.1	240.04	
31.2739	2.1	240.045	
31.2739	2.1	240.05	
31.2739	2.1	240.055	
31.2739	2.1	240.06	
31.2908	2.1	240.065	
31.3013	2.1	240.07	
31.3602	2.1	240.075	
31.417	2.1	240.08	
31.4612	2.1	240.085	
31.499	2.1	240.09	
31.5032	2.1	240.095	
31.4843	2.1	240.1	
31.4527	2.099	240.105	
31.4065	2.099	240.11	
31.3097	2.099	240.115	
31.2403	2.099	240.12	
31.194	2.099	240.125	
