gel1_I_3mm1	gel1_I_3mm1	gel1_I_3mm1	
2.11424	1.248	124.895	
2.22363	1.248	124.9	
2.09531	1.249	124.905	
1.9796	1.249	124.91	
2.15211	1.249	124.915	
2.27833	1.249	124.92	
2.12055	1.249	124.925	
1.9796	1.249	124.93	
2.11845	1.249	124.935	
2.2594	1.249	124.94	
2.10583	1.249	124.945	
1.93332	1.249	124.95	
2.06586	1.249	124.955	
2.21732	1.249	124.96	
2.10162	1.249	124.965	
1.9775	1.249	124.97	
2.11214	1.249	124.975	
2.27202	1.249	124.98	
2.13738	1.249	124.985	
2.01116	1.249	124.99	
2.09951	1.249	124.995	
2.21522	1.249	125	
2.10162	1.25	125.005	
2.00905	1.25	125.01	
2.15632	1.25	125.015	
2.28043	1.25	125.02	
2.11214	1.25	125.025	
1.95225	1.25	125.03	
2.09741	1.25	125.035	
2.21312	1.25	125.04	
2.09531	1.25	125.045	
1.96908	1.25	125.05	
2.11214	1.25	125.055	
2.24888	1.25	125.06	
2.15	1.25	125.065	
2.04061	1.25	125.07	
2.15421	1.25	125.075	
2.25519	1.25	125.08	
2.15	1.25	125.085	
2.01747	1.25	125.09	
2.10793	1.25	125.095	
2.18366	1.25	125.1	
2.08268	1.251	125.105	
2.00695	1.251	125.11	
2.2068	1.251	125.115	
2.32882	1.251	125.12	
2.17525	1.251	125.125	
2.0343	1.251	125.13	
2.1458	1.251	125.135	
2.22574	1.251	125.14	
2.05534	1.251	125.145	
1.95015	1.251	125.15	
2.09531	1.251	125.155	
2.22784	1.251	125.16	
2.13738	1.251	125.165	
2.0343	1.251	125.17	
2.11845	1.251	125.175	
2.21522	1.251	125.18	
2.07006	1.251	125.185	
1.95015	1.251	125.19	
2.07427	1.251	125.195	
2.2026	1.251	125.2	
2.12897	1.252	125.205	
2.08479	1.252	125.21	
2.23626	1.252	125.215	
2.31409	1.252	125.22	
2.11003	1.252	125.225	
1.95436	1.252	125.23	
2.089	1.252	125.235	
2.16263	1.252	125.24	
2.00905	1.252	125.245	
1.92491	1.252	125.25	
2.11003	1.252	125.255	
2.24888	1.252	125.26	
2.12686	1.252	125.265	
2.04482	1.252	125.27	
2.17314	1.252	125.275	
2.24257	1.252	125.28	
2.09951	1.252	125.285	
1.9775	1.252	125.29	
2.10583	1.252	125.295	
2.19839	1.252	125.3	
2.10162	1.253	125.305	
2.01957	1.253	125.31	
2.18366	1.253	125.315	
2.24046	1.253	125.32	
2.07427	1.253	125.325	
1.94384	1.253	125.33	
2.08479	1.253	125.335	
2.16683	1.253	125.34	
2.04061	1.253	125.345	
1.99012	1.253	125.35	
2.17525	1.253	125.355	
2.28464	1.253	125.36	
2.12055	1.253	125.365	
2.02168	1.253	125.37	
2.15	1.253	125.375	
2.21101	1.253	125.38	
2.04482	1.253	125.385	
1.95225	1.253	125.39	
2.12897	1.253	125.395	
2.23415	1.253	125.4	
2.10793	1.254	125.405	
2.0364	1.254	125.41	
2.19208	1.254	125.415	
2.24888	1.254	125.42	
2.06375	1.254	125.425	
1.98591	1.254	125.43	
2.15211	1.254	125.435	
2.25309	1.254	125.44	
2.09741	1.254	125.445	
2.03851	1.254	125.45	
2.18787	1.254	125.455	
2.22574	1.254	125.46	
2.04061	1.254	125.465	
1.93332	1.254	125.47	
2.09951	1.254	125.475	
2.18997	1.254	125.48	
2.07427	1.254	125.485	
1.99854	1.254	125.49	
2.17525	1.254	125.495	
2.24467	1.254	125.5	
2.09531	1.255	125.505	
2.01326	1.255	125.51	
2.2026	1.255	125.515	
2.28885	1.255	125.52	
2.11845	1.255	125.525	
2.03009	1.255	125.53	
2.19418	1.255	125.535	
2.2615	1.255	125.54	
2.04482	1.255	125.545	
1.93542	1.255	125.55	
2.12266	1.255	125.555	
2.21101	1.255	125.56	
2.07217	1.255	125.565	
2.01747	1.255	125.57	
2.18997	1.255	125.575	
2.2615	1.255	125.58	
2.05954	1.255	125.585	
1.98171	1.255	125.59	
2.15421	1.255	125.595	
2.27623	1.255	125.6	
2.13949	1.256	125.605	
2.09951	1.256	125.61	
2.29306	1.256	125.615	
2.36248	1.256	125.62	
2.11845	1.256	125.625	
1.96067	1.256	125.63	
2.11634	1.256	125.635	
2.20049	1.256	125.64	
2.01537	1.256	125.645	
1.9228	1.256	125.65	
2.16263	1.256	125.655	
2.27202	1.256	125.66	
2.089	1.256	125.665	
1.99433	1.256	125.67	
2.16473	1.256	125.675	
2.25729	1.256	125.68	
2.05954	1.256	125.685	
1.95857	1.256	125.69	
2.13949	1.256	125.695	
2.28464	1.256	125.7	
2.13107	1.257	125.705	
2.05534	1.257	125.71	
2.2615	1.257	125.715	
2.3751	1.257	125.72	
2.11845	1.257	125.725	
1.94384	1.257	125.73	
2.15211	1.257	125.735	
2.27202	1.257	125.74	
2.05113	1.257	125.745	
1.9207	1.257	125.75	
2.12476	1.257	125.755	
2.2615	1.257	125.76	
2.09951	1.257	125.765	
1.97329	1.257	125.77	
2.16052	1.257	125.775	
2.28254	1.257	125.78	
2.09531	1.257	125.785	
1.93542	1.257	125.79	
2.12476	1.257	125.795	
2.24888	1.257	125.8	
2.10583	1.258	125.805	
2.01326	1.258	125.81	
2.2615	1.258	125.815	
2.38141	1.258	125.82	
2.12686	1.258	125.825	
1.94384	1.258	125.83	
2.13107	1.258	125.835	
2.25729	1.258	125.84	
2.06375	1.258	125.845	
1.92701	1.258	125.85	
2.15	1.258	125.855	
2.31199	1.258	125.86	
2.11424	1.258	125.865	
1.96698	1.258	125.87	
2.1458	1.258	125.875	
2.28254	1.258	125.88	
2.11634	1.258	125.885	
1.9754	1.258	125.89	
2.16263	1.258	125.895	
2.30568	1.258	125.9	
2.14369	1.259	125.905	
1.99643	1.259	125.91	
2.19208	1.259	125.915	
2.33303	1.259	125.92	
2.11845	1.259	125.925	
1.97119	1.259	125.93	
2.15421	1.259	125.935	
2.30147	1.259	125.94	
2.10583	1.259	125.945	
1.92911	1.259	125.95	
2.08479	1.259	125.955	
2.23205	1.259	125.96	
2.06586	1.259	125.965	
1.93122	1.259	125.97	
2.11845	1.259	125.975	
2.28254	1.259	125.98	
2.1458	1.259	125.985	
2.01537	1.259	125.99	
2.15842	1.259	125.995	
2.28885	1.259	126	
2.14159	1.26	126.005	
2.00274	1.26	126.01	
2.15421	1.26	126.015	
2.29726	1.26	126.02	
2.11003	1.26	126.025	
1.96277	1.26	126.03	
2.15	1.26	126.035	
2.30568	1.26	126.04	
2.14159	1.26	126.045	
1.96908	1.26	126.05	
2.09531	1.26	126.055	
2.22153	1.26	126.06	
2.07217	1.26	126.065	
1.96488	1.26	126.07	
2.13317	1.26	126.075	
2.30778	1.26	126.08	
2.2047	1.26	126.085	
2.06796	1.26	126.09	
2.16263	1.26	126.095	
2.27202	1.26	126.1	
2.13528	1.261	126.105	
2.02799	1.261	126.11	
2.17735	1.261	126.115	
2.30358	1.261	126.12	
2.13528	1.261	126.125	
2.01116	1.261	126.13	
2.13738	1.261	126.135	
2.25309	1.261	126.14	
2.10793	1.261	126.145	
1.96698	1.261	126.15	
2.09531	1.261	126.155	
2.23626	1.261	126.16	
2.13107	1.261	126.165	
2.04482	1.261	126.17	
2.17735	1.261	126.175	
2.31199	1.261	126.18	
2.19208	1.261	126.185	
2.03851	1.261	126.19	
2.12686	1.261	126.195	
2.22153	1.261	126.2	
2.12055	1.262	126.205	
2.02168	1.262	126.21	
2.20891	1.262	126.215	
2.32461	1.262	126.22	
2.15421	1.262	126.225	
2.01537	1.262	126.23	
2.12476	1.262	126.235	
2.22784	1.262	126.24	
2.07217	1.262	126.245	
1.9754	1.262	126.25	
2.11214	1.262	126.255	
2.2636	1.262	126.26	
2.15421	1.262	126.265	
2.04482	1.262	126.27	
2.15632	1.262	126.275	
2.24467	1.262	126.28	
2.12055	1.262	126.285	
2.01116	1.262	126.29	
2.10372	1.262	126.295	
2.23836	1.262	126.3	
2.15	1.263	126.305	
2.07006	1.263	126.31	
2.23205	1.263	126.315	
2.32461	1.263	126.32	
2.13317	1.263	126.325	
1.99433	1.263	126.33	
2.09951	1.263	126.335	
2.19208	1.263	126.34	
2.04061	1.263	126.345	
1.95857	1.263	126.35	
2.12266	1.263	126.355	
2.2615	1.263	126.36	
2.15421	1.263	126.365	
2.06375	1.263	126.37	
2.15632	1.263	126.375	
2.23836	1.263	126.38	
2.0911	1.263	126.385	
1.95436	1.263	126.39	
2.09951	1.263	126.395	
2.22574	1.263	126.4	
2.15	1.264	126.405	
2.10372	1.264	126.41	
2.29095	1.264	126.415	
2.373	1.264	126.42	
2.16473	1.264	126.425	
2.01116	1.264	126.43	
2.12476	1.264	126.435	
2.18997	1.264	126.44	
2.03009	1.264	126.445	
1.96067	1.264	126.45	
2.15211	1.264	126.455	
2.2615	1.264	126.46	
2.14159	1.264	126.465	
2.05534	1.264	126.47	
2.2026	1.264	126.475	
2.26571	1.264	126.48	
2.11214	1.264	126.485	
2.00064	1.264	126.49	
2.17525	1.264	126.495	
2.2636	1.264	126.5	
2.1479	1.265	126.505	
2.07637	1.265	126.51	
2.24257	1.265	126.515	
2.32672	1.265	126.52	
2.10793	1.265	126.525	
1.96908	1.265	126.53	
2.13107	1.265	126.535	
2.23836	1.265	126.54	
2.08479	1.265	126.545	
2.02168	1.265	126.55	
2.17104	1.265	126.555	
2.27623	1.265	126.56	
2.09951	1.265	126.565	
1.99433	1.265	126.57	
2.15421	1.265	126.575	
2.25309	1.265	126.58	
2.12266	1.265	126.585	
2.02588	1.265	126.59	
2.17525	1.265	126.595	
2.27833	1.265	126.6	
2.12476	1.266	126.605	
2.05744	1.266	126.61	
2.23626	1.266	126.615	
2.32251	1.266	126.62	
2.12055	1.266	126.625	
2.01957	1.266	126.63	
2.19208	1.266	126.635	
2.2636	1.266	126.64	
2.06165	1.266	126.645	
1.97329	1.266	126.65	
2.16473	1.266	126.655	
2.28043	1.266	126.66	
2.11424	1.266	126.665	
2.00905	1.266	126.67	
2.17735	1.266	126.675	
2.26571	1.266	126.68	
2.10372	1.266	126.685	
2.00485	1.266	126.69	
2.15	1.266	126.695	
2.24257	1.266	126.7	
2.09951	1.267	126.705	
2.04903	1.267	126.71	
2.24888	1.267	126.715	
2.33724	1.267	126.72	
2.13107	1.267	126.725	
2.01326	1.267	126.73	
2.16052	1.267	126.735	
2.26571	1.267	126.74	
2.06165	1.267	126.745	
1.99854	1.267	126.75	
2.18577	1.267	126.755	
2.31409	1.267	126.76	
2.13528	1.267	126.765	
2.04482	1.267	126.77	
2.17946	1.267	126.775	
2.24467	1.267	126.78	
2.07217	1.267	126.785	
1.98171	1.267	126.79	
2.17104	1.267	126.795	
2.3162	1.267	126.8	
2.16473	1.268	126.805	
2.07848	1.268	126.81	
2.2636	1.268	126.815	
2.32461	1.268	126.82	
2.09531	1.268	126.825	
1.97329	1.268	126.83	
2.15632	1.268	126.835	
2.29726	1.268	126.84	
2.14159	1.268	126.845	
2.04903	1.268	126.85	
2.22153	1.268	126.855	
2.29937	1.268	126.86	
2.11424	1.268	126.865	
1.97329	1.268	126.87	
2.13528	1.268	126.875	
2.25519	1.268	126.88	
2.09951	1.268	126.885	
2.01747	1.268	126.89	
2.20049	1.268	126.895	
2.32461	1.268	126.9	
2.1458	1.269	126.905	
2.04482	1.269	126.91	
2.22784	1.269	126.915	
2.35617	1.269	126.92	
2.12897	1.269	126.925	
1.97329	1.269	126.93	
2.16683	1.269	126.935	
2.29095	1.269	126.94	
2.11845	1.269	126.945	
2.00274	1.269	126.95	
2.17104	1.269	126.955	
2.28675	1.269	126.96	
2.09741	1.269	126.965	
1.96488	1.269	126.97	
2.13738	1.269	126.975	
2.26992	1.269	126.98	
2.12055	1.269	126.985	
2.01537	1.269	126.99	
2.19629	1.269	126.995	
2.30568	1.269	127	
2.13528	1.27	127.005	
2.01116	1.27	127.01	
2.21522	1.27	127.015	
2.33303	1.27	127.02	
2.14159	1.27	127.025	
2.00905	1.27	127.03	
2.18156	1.27	127.035	
2.3162	1.27	127.04	
2.11424	1.27	127.045	
1.93963	1.27	127.05	
2.09741	1.27	127.055	
2.23205	1.27	127.06	
2.07217	1.27	127.065	
1.9754	1.27	127.07	
2.16473	1.27	127.075	
2.31409	1.27	127.08	
2.16263	1.27	127.085	
2.0322	1.27	127.09	
2.15	1.27	127.095	
2.26781	1.27	127.1	
2.11634	1.271	127.105	
2.04061	1.271	127.11	
2.22995	1.271	127.115	
2.373	1.271	127.12	
2.19839	1.271	127.125	
2.05744	1.271	127.13	
2.21732	1.271	127.135	
2.29937	1.271	127.14	
2.07217	1.271	127.145	
1.92491	1.271	127.15	
2.08268	1.271	127.155	
2.22995	1.271	127.16	
2.11003	1.271	127.165	
1.99012	1.271	127.17	
2.18156	1.271	127.175	
2.32251	1.271	127.18	
2.17946	1.271	127.185	
2.03851	1.271	127.19	
2.15421	1.271	127.195	
2.2615	1.271	127.2	
2.15	1.272	127.205	
2.06796	1.272	127.21	
2.24678	1.272	127.215	
2.35617	1.272	127.22	
2.16473	1.272	127.225	
2.0364	1.272	127.23	
2.19418	1.272	127.235	
2.29726	1.272	127.24	
2.08689	1.272	127.245	
1.95857	1.272	127.25	
2.12266	1.272	127.255	
2.24678	1.272	127.26	
2.11003	1.272	127.265	
2.02168	1.272	127.27	
2.2047	1.272	127.275	
2.33513	1.272	127.28	
2.18156	1.272	127.285	
2.05744	1.272	127.29	
2.18577	1.272	127.295	
2.30147	1.272	127.3	
2.16894	1.273	127.305	
2.05113	1.273	127.31	
2.23415	1.273	127.315	
2.33513	1.273	127.32	
2.16683	1.273	127.325	
2.01116	1.273	127.33	
2.16683	1.273	127.335	
2.27623	1.273	127.34	
2.11424	1.273	127.345	
1.98381	1.273	127.35	
2.15211	1.273	127.355	
2.25309	1.273	127.36	
2.11214	1.273	127.365	
2.01326	1.273	127.37	
2.16683	1.273	127.375	
2.28043	1.273	127.38	
2.1458	1.273	127.385	
2.0322	1.273	127.39	
2.1458	1.273	127.395	
2.2594	1.273	127.4	
2.13949	1.274	127.405	
2.06796	1.274	127.41	
2.2636	1.274	127.415	
2.373	1.274	127.42	
2.17104	1.274	127.425	
2.02799	1.274	127.43	
2.16052	1.274	127.435	
2.27202	1.274	127.44	
2.12476	1.274	127.445	
2.01116	1.274	127.45	
2.13949	1.274	127.455	
2.27833	1.274	127.46	
2.15421	1.274	127.465	
2.01116	1.274	127.47	
2.13317	1.274	127.475	
2.25729	1.274	127.48	
2.12897	1.274	127.485	
2.0343	1.274	127.49	
2.18156	1.274	127.495	
2.29516	1.274	127.5	
2.16263	1.275	127.505	
2.08268	1.275	127.51	
2.23415	1.275	127.515	
2.32461	1.275	127.52	
2.13949	1.275	127.525	
2.01747	1.275	127.53	
2.16894	1.275	127.535	
2.26571	1.275	127.54	
2.11003	1.275	127.545	
1.98381	1.275	127.55	
2.13528	1.275	127.555	
2.24046	1.275	127.56	
2.12266	1.275	127.565	
2.03851	1.275	127.57	
2.18577	1.275	127.575	
2.28885	1.275	127.58	
2.17314	1.275	127.585	
2.05323	1.275	127.59	
2.14159	1.275	127.595	
2.23626	1.275	127.6	
2.11634	1.276	127.605	
2.07848	1.276	127.61	
2.25519	1.276	127.615	
2.34565	1.276	127.62	
2.17104	1.276	127.625	
2.04482	1.276	127.63	
2.16683	1.276	127.635	
2.25519	1.276	127.64	
2.09741	1.276	127.645	
2.01116	1.276	127.65	
2.17525	1.276	127.655	
2.28043	1.276	127.66	
2.15421	1.276	127.665	
2.05534	1.276	127.67	
2.20049	1.276	127.675	
2.28675	1.276	127.68	
2.14159	1.276	127.685	
2.03009	1.276	127.69	
2.15421	1.276	127.695	
2.27833	1.276	127.7	
2.16052	1.277	127.705	
2.12055	1.277	127.71	
2.29937	1.277	127.715	
2.35827	1.277	127.72	
2.13107	1.277	127.725	
1.98802	1.277	127.73	
2.14159	1.277	127.735	
2.21101	1.277	127.74	
2.07848	1.277	127.745	
2.01537	1.277	127.75	
2.21943	1.277	127.755	
2.31199	1.277	127.76	
2.15	1.277	127.765	
2.02168	1.277	127.77	
2.15632	1.277	127.775	
2.25309	1.277	127.78	
2.12476	1.277	127.785	
2.0343	1.277	127.79	
2.19839	1.277	127.795	
2.30358	1.277	127.8	
2.16052	1.278	127.805	
2.0911	1.278	127.81	
2.27833	1.278	127.815	
2.33513	1.278	127.82	
2.13317	1.278	127.825	
1.99012	1.278	127.83	
2.17946	1.278	127.835	
2.2594	1.278	127.84	
2.07006	1.278	127.845	
1.99222	1.278	127.85	
2.18997	1.278	127.855	
2.30147	1.278	127.86	
2.13107	1.278	127.865	
2.0322	1.278	127.87	
2.18577	1.278	127.875	
2.28043	1.278	127.88	
2.12897	1.278	127.885	
2.04271	1.278	127.89	
2.22574	1.278	127.895	
2.34565	1.278	127.9	
2.19208	1.279	127.905	
2.08479	1.279	127.91	
2.2636	1.279	127.915	
2.3183	1.279	127.92	
2.10162	1.279	127.925	
1.98591	1.279	127.93	
2.17946	1.279	127.935	
2.30989	1.279	127.94	
2.1458	1.279	127.945	
2.03851	1.279	127.95	
2.20049	1.279	127.955	
2.28043	1.279	127.96	
2.09951	1.279	127.965	
2.00905	1.279	127.97	
2.17735	1.279	127.975	
2.30568	1.279	127.98	
2.19418	1.279	127.985	
2.0932	1.279	127.99	
2.24257	1.279	127.995	
2.34565	1.279	128	
2.16894	1.28	128.005	
2.0364	1.28	128.01	
2.19208	1.28	128.015	
2.27202	1.28	128.02	
2.089	1.28	128.025	
2.00064	1.28	128.03	
2.18997	1.28	128.035	
2.30778	1.28	128.04	
2.13528	1.28	128.045	
2.01747	1.28	128.05	
2.18787	1.28	128.055	
2.28254	1.28	128.06	
2.12476	1.28	128.065	
2.01326	1.28	128.07	
2.19208	1.28	128.075	
2.33303	1.28	128.08	
2.21312	1.28	128.085	
2.09531	1.28	128.09	
2.21101	1.28	128.095	
2.30568	1.28	128.1	
2.13107	1.281	128.105	
2.00274	1.281	128.11	
2.17525	1.281	128.115	
2.28254	1.281	128.12	
2.11845	1.281	128.125	
2.00064	1.281	128.13	
2.18787	1.281	128.135	
2.30147	1.281	128.14	
2.1479	1.281	128.145	
2.02168	1.281	128.15	
2.18156	1.281	128.155	
2.28885	1.281	128.16	
2.1479	1.281	128.165	
2.04903	1.281	128.17	
2.21732	1.281	128.175	
2.32461	1.281	128.18	
2.20049	1.281	128.185	
2.07217	1.281	128.19	
2.19629	1.281	128.195	
2.29516	1.281	128.2	
2.13528	1.282	128.205	
2.0364	1.282	128.21	
2.2047	1.282	128.215	
2.30989	1.282	128.22	
2.13738	1.282	128.225	
2.02799	1.282	128.23	
2.18156	1.282	128.235	
2.27833	1.282	128.24	
2.11845	1.282	128.245	
1.99854	1.282	128.25	
2.18366	1.282	128.255	
2.29095	1.282	128.26	
2.13949	1.282	128.265	
2.04692	1.282	128.27	
2.19629	1.282	128.275	
2.32461	1.282	128.28	
2.18156	1.282	128.285	
2.06165	1.282	128.29	
2.2068	1.282	128.295	
2.32251	1.282	128.3	
2.1479	1.283	128.305	
2.04692	1.283	128.31	
2.21312	1.283	128.315	
2.33092	1.283	128.32	
2.15	1.283	128.325	
2.04903	1.283	128.33	
2.2068	1.283	128.335	
2.3162	1.283	128.34	
2.1458	1.283	128.345	
2.00905	1.283	128.35	
2.16473	1.283	128.355	
2.28675	1.283	128.36	
2.15421	1.283	128.365	
2.05744	1.283	128.37	
2.21732	1.283	128.375	
2.30778	1.283	128.38	
2.16894	1.283	128.385	
2.04692	1.283	128.39	
2.17104	1.283	128.395	
2.25098	1.283	128.4	
2.12055	1.284	128.405	
2.05323	1.284	128.41	
2.27202	1.284	128.415	
2.36248	1.284	128.42	
2.18787	1.284	128.425	
2.06586	1.284	128.43	
2.21312	1.284	128.435	
2.30778	1.284	128.44	
2.0932	1.284	128.445	
1.96488	1.284	128.45	
2.13528	1.284	128.455	
2.2615	1.284	128.46	
2.13107	1.284	128.465	
2.06375	1.284	128.47	
2.24257	1.284	128.475	
2.36038	1.284	128.48	
2.21732	1.284	128.485	
2.09531	1.284	128.49	
2.19629	1.284	128.495	
2.26571	1.284	128.5	
2.10583	1.285	128.505	
2.03009	1.285	128.51	
2.24467	1.285	128.515	
2.37089	1.285	128.52	
2.19839	1.285	128.525	
2.08479	1.285	128.53	
2.21943	1.285	128.535	
2.29726	1.285	128.54	
2.08689	1.285	128.545	
1.95646	1.285	128.55	
2.13528	1.285	128.555	
2.29095	1.285	128.56	
2.17314	1.285	128.565	
2.08058	1.285	128.57	
2.25519	1.285	128.575	
2.36038	1.285	128.58	
2.18366	1.285	128.585	
2.0364	1.285	128.59	
2.14159	1.285	128.595	
2.24888	1.285	128.6	
2.12476	1.286	128.605	
2.04061	1.286	128.61	
2.25309	1.286	128.615	
2.36879	1.286	128.62	
2.19629	1.286	128.625	
2.04061	1.286	128.63	
2.18787	1.286	128.635	
2.27412	1.286	128.64	
2.12266	1.286	128.645	
2.01747	1.286	128.65	
2.19839	1.286	128.655	
2.32672	1.286	128.66	
2.20049	1.286	128.665	
2.05534	1.286	128.67	
2.16263	1.286	128.675	
2.25519	1.286	128.68	
2.09741	1.286	128.685	
2.00274	1.286	128.69	
2.16263	1.286	128.695	
2.29306	1.286	128.7	
2.2026	1.287	128.705	
2.12476	1.287	128.71	
2.29306	1.287	128.715	
2.373	1.287	128.72	
2.16894	1.287	128.725	
2.02799	1.287	128.73	
2.16263	1.287	128.735	
2.2594	1.287	128.74	
2.11003	1.287	128.745	
2.01537	1.287	128.75	
2.16473	1.287	128.755	
2.29937	1.287	128.76	
2.16263	1.287	128.765	
2.05954	1.287	128.77	
2.19629	1.287	128.775	
2.29306	1.287	128.78	
2.15632	1.287	128.785	
2.04692	1.287	128.79	
2.17946	1.287	128.795	
2.29726	1.287	128.8	
2.21101	1.288	128.805	
2.13949	1.288	128.81	
2.30989	1.288	128.815	
2.35407	1.288	128.82	
2.15211	1.288	128.825	
1.99433	1.288	128.83	
2.11634	1.288	128.835	
2.22995	1.288	128.84	
2.12055	1.288	128.845	
2.0322	1.288	128.85	
2.22995	1.288	128.855	
2.33724	1.288	128.86	
2.2026	1.288	128.865	
2.0932	1.288	128.87	
2.19208	1.288	128.875	
2.27412	1.288	128.88	
2.15632	1.288	128.885	
2.05323	1.288	128.89	
2.21101	1.288	128.895	
2.31409	1.288	128.9	
2.18997	1.289	128.905	
2.10583	1.289	128.91	
2.24046	1.289	128.915	
2.32461	1.289	128.92	
2.11634	1.289	128.925	
1.98171	1.289	128.93	
2.14369	1.289	128.935	
2.27412	1.289	128.94	
2.16473	1.289	128.945	
2.089	1.289	128.95	
2.27202	1.289	128.955	
2.36879	1.289	128.96	
2.21312	1.289	128.965	
2.09531	1.289	128.97	
2.18997	1.289	128.975	
2.24467	1.289	128.98	
2.11845	1.289	128.985	
2.04692	1.289	128.99	
2.21522	1.289	128.995	
2.3162	1.289	129	
2.18787	1.29	129.005	
2.09741	1.29	129.01	
2.26781	1.29	129.015	
2.34565	1.29	129.02	
2.13949	1.29	129.025	
2.03851	1.29	129.03	
2.22363	1.29	129.035	
2.33303	1.29	129.04	
2.17525	1.29	129.045	
2.07427	1.29	129.05	
2.22574	1.29	129.055	
2.32251	1.29	129.06	
2.12897	1.29	129.065	
2.02799	1.29	129.07	
2.17735	1.29	129.075	
2.28464	1.29	129.08	
2.13528	1.29	129.085	
2.05534	1.29	129.09	
2.20891	1.29	129.095	
2.31409	1.29	129.1	
2.18366	1.291	129.105	
2.08689	1.291	129.11	
2.26992	1.291	129.115	
2.35196	1.291	129.12	
2.1458	1.291	129.125	
2.04903	1.291	129.13	
2.23836	1.291	129.135	
2.34986	1.291	129.14	
2.16263	1.291	129.145	
2.04271	1.291	129.15	
2.20891	1.291	129.155	
2.29516	1.291	129.16	
2.12476	1.291	129.165	
2.02168	1.291	129.17	
2.22574	1.291	129.175	
2.35196	1.291	129.18	
2.2047	1.291	129.185	
2.0911	1.291	129.19	
2.22153	1.291	129.195	
2.30989	1.291	129.2	
2.14369	1.292	129.205	
2.05323	1.292	129.21	
2.2594	1.292	129.215	
2.36669	1.292	129.22	
2.2068	1.292	129.225	
2.0932	1.292	129.23	
2.26781	1.292	129.235	
2.34775	1.292	129.24	
2.14369	1.292	129.245	
1.99854	1.292	129.25	
2.13317	1.292	129.255	
2.23415	1.292	129.26	
2.0932	1.292	129.265	
2.02378	1.292	129.27	
2.23836	1.292	129.275	
2.35196	1.292	129.28	
2.19629	1.292	129.285	
2.08058	1.292	129.29	
2.2068	1.292	129.295	
2.30147	1.292	129.3	
2.15842	1.293	129.305	
2.08689	1.293	129.31	
2.3162	1.293	129.315	
2.43611	1.293	129.32	
2.21732	1.293	129.325	
2.05113	1.293	129.33	
2.17525	1.293	129.335	
2.25729	1.293	129.34	
2.07006	1.293	129.345	
1.96908	1.293	129.35	
2.16263	1.293	129.355	
2.31199	1.293	129.36	
2.20049	1.293	129.365	
2.12266	1.293	129.37	
2.26781	1.293	129.375	
2.34775	1.293	129.38	
2.19629	1.293	129.385	
2.08058	1.293	129.39	
2.23205	1.293	129.395	
2.33934	1.293	129.4	
2.2068	1.294	129.405	
2.11003	1.294	129.41	
2.28885	1.294	129.415	
2.36879	1.294	129.42	
2.13738	1.294	129.425	
1.98802	1.294	129.43	
2.14159	1.294	129.435	
2.24678	1.294	129.44	
2.11214	1.294	129.445	
2.07427	1.294	129.45	
2.25729	1.294	129.455	
2.36669	1.294	129.46	
2.21732	1.294	129.465	
2.13107	1.294	129.47	
2.2615	1.294	129.475	
2.34775	1.294	129.48	
2.18366	1.294	129.485	
2.06375	1.294	129.49	
2.2026	1.294	129.495	
2.31409	1.294	129.5	
2.15842	1.295	129.505	
2.07217	1.295	129.51	
2.24046	1.295	129.515	
2.32672	1.295	129.52	
2.15632	1.295	129.525	
2.04903	1.295	129.53	
2.21101	1.295	129.535	
2.32672	1.295	129.54	
2.18787	1.295	129.545	
2.10793	1.295	129.55	
2.25729	1.295	129.555	
2.33513	1.295	129.56	
2.16052	1.295	129.565	
2.04482	1.295	129.57	
2.2068	1.295	129.575	
2.29516	1.295	129.58	
2.16263	1.295	129.585	
2.05954	1.295	129.59	
2.18577	1.295	129.595	
2.29095	1.295	129.6	
2.15632	1.296	129.605	
